yPos,xPos,yVel,zVel,j1P,j2P,j3P,j4P,j5P,j6P,j7P,j1V,j2V,j3V,j4V,j5V,j6V,j7V,time,steps,j1Pmax,j1Pmin,j1Vmax,j1Amax,j1PmaxDist,j1PminDist,j1VmaxDist,j2Pmax,j2Pmin,j2Vmax,j2Amax,j2PmaxDist,j2PminDist,j2VmaxDist,j3Pmax,j3Pmin,j3Vmax,j3Amax,j3PmaxDist,j3PminDist,j3VmaxDist,j4Pmax,j4Pmin,j4Vmax,j4Amax,j4PmaxDist,j4PminDist,j4VmaxDist,j4Pmax,j5Pmin,j5Vmax,j5Amax,j5PmaxDist,j5PminDist,j5VmaxDist,j6Pmax,j6Pmin,j6Vmax,j6Amax,j6PmaxDist,j6PminDist,j6VmaxDist,j7Pmax,j7Pmin,j7Vmax,j7Amax,j7PmaxDist,j7PminDist,j7VmaxDist,catch?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0375904117,0.3574637944,1.4208290215,0.6215913089,0.617171991,-1.1049913483,0.837033117,2.2742212834,0.6393937808,-1.131387929,-2.4633215175,-0.8255556056,-1.10913532,0.6577157919,-0.1070871314,1.1221538727,2.6766848491,-0.5759726169,1.68163,127,0.786498,-0.222811,1.5,3,0.9135020494,1.4771892846,0.5,-0.330623,-1.03732,0.925284,1.18094,1.3706234479,1.0626750946,1.0747164488,0.794797,0.353606,0.580505,0.63609,2.2552030563,3.4036056876,1.4194946289,2.27551,1.69742,0.773207,2.64959,0.3424865894,1.7474228621,1.226793468,0.572647,-0.830197,1.55149,2.47616,2.5273529649,2.2198029041,2.4485127926,-1.16408,-1.86639,1.85764,3,3.2640839577,-0.2963870096,2.1423579454,-0.908884,-2.42269,1.55232,1.66105,4.0088836312,0.6273148537,2.4476751089,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0211900186,0.3758031074,1.3944557059,0.5617230956,0.655107054,-1.1584110605,0.8309976885,2.2491300644,0.7074988954,-1.0866450534,-2.4884789402,-0.7594391215,-1.0582895863,0.5617644149,-0.1469123878,1.1837575078,2.5734614778,-0.6601846906,1.38575,161,0.772849,-0.22284,1.5,2.8979,0.9271512747,1.4771602124,0.5,-0.364395,-1.12618,0.982379,1.09554,1.4043950522,0.9738162518,1.0176212192,0.79888,0.359715,0.585614,0.654546,2.2511200786,3.4097154617,1.4143856764,2.22149,1.71691,0.740458,2.7799,0.3965055637,1.7669090509,1.2595421076,0.682141,-0.827199,1.86891,2.05985,2.4178588748,2.222800839,2.1310896874,-1.16814,-1.66844,1.61277,3,3.2681421995,-0.0984370041,2.3872343302,-0.908884,-2.46609,1.94912,2.35005,4.0088836312,0.5839086056,2.050881505,11.51836,71,0.79472,-0.222811,1.5,2.57773,0.9052804828,1.4771892846,0.5,-0.363945,-1.05795,0.869337,0.672647,1.4039448881,1.0420517683,1.1306625009,0.775899,0.361636,0.485672,0.377856,2.2741006494,3.411635983,1.5143278241,2.25758,1.71921,0.653658,1.88006,0.3604166203,1.7692089558,1.3463415504,0.596923,-0.827199,1.60379,1.62974,2.5030767083,2.222800839,2.3962119818,-1.16889,-1.82778,1.7431,3,3.2688933373,-0.2577812004,2.2569029331,-0.908884,-2.41972,1.73965,1.89359,4.0088836312,0.6302750587,2.2603470087,1
-0.0215291399,0.3981946356,1.3633239089,0.6130206376,0.617770082,-1.2189035645,0.8735058869,2.239282442,0.7565088098,-1.0308464651,-2.5204672839,-0.7923045751,-1.0682509352,0.5221464482,-0.2028129843,1.2359654794,2.6360083092,-0.7111385661,1.50413,153,0.740735,-0.222811,1.50017,2.48586,0.9592654824,1.4771892846,0.4998254776,-0.364704,-1.13334,0.939516,0.709489,1.4047039235,0.966656065,1.0604842901,0.832397,0.361636,0.51339,0.604373,2.2176030755,3.411635983,1.486609757,2.24876,1.71847,0.703345,0.994434,0.3692373924,1.7684717655,1.296654582,0.65657,-0.827199,1.63083,1.81478,2.4434299231,2.222800839,2.3691731691,-1.16821,-1.75362,1.77075,3,3.2682069302,-0.1836150217,2.2292529345,-0.908884,-2.456,1.74135,1.937,4.0088836312,0.5940034866,2.2586491108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0250141023,0.3792118355,1.4862339398,0.312477497,0.6400031018,-1.1712036658,0.8395716482,2.2534934607,0.7083539596,-1.0751557952,-2.4883294863,-0.6498062911,-1.0452488992,0.5277238948,-0.217524308,1.443268045,2.4808564994,-0.7583939305,1.42403,177,0.721163,-0.222811,1.52765,2.73047,0.9788366675,1.4771892846,0.4723453522,-0.360498,-1.10128,1.03298,1.36504,1.4004983091,0.9987190723,0.967015624,0.803898,0.359816,0.600831,0.814204,2.2461016059,3.4098158956,1.3991686702,2.26247,1.71184,0.84373,2.18638,0.3555252247,1.761838603,1.1562696695,0.62097,-0.827199,1.69383,1.94368,2.4790299892,2.222800839,2.3061722517,-1.16684,-1.67631,1.64271,3,3.2668441296,-0.1063099432,2.3572925329,-0.908884,-2.43502,1.86768,2.25423,4.0088836312,0.6149797916,2.1323236227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0360733527,0.3943525234,1.4772716318,0.3725328097,0.5828640878,-1.2214294357,0.8792927964,2.2616237524,0.7226861131,-1.0276262737,-2.4964188077,-0.686117125,-1.0891256307,0.4994354201,-0.2622178816,1.4522984832,2.5959456743,-0.7580906961,1.4191,88,0.654345,-0.222811,1.42479,2.40973,1.0456550837,1.4771892846,0.575206399,-0.364704,-1.15628,0.984059,0.822529,1.4047039235,0.9437247276,1.0159406662,0.84963,0.361584,0.590978,0.5891,2.2003703594,3.4115836501,1.4090224505,2.27279,1.71921,0.777967,1.1467,0.3452057533,1.7692089558,1.222032547,0.637395,-0.827199,1.73931,1.78388,2.4626047969,2.222800839,2.2606912851,-1.16889,-1.6947,1.78038,3,3.2688933373,-0.124696784,2.2196186781,-0.908884,-2.44444,1.84457,2.07258,4.0088836312,0.605562973,2.1554250717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0070253697,0.3684160621,1.4220804184,0.4074538084,0.7033802045,-1.1268288318,0.8072735032,2.2300378463,0.7153244323,-1.1137481624,-2.4943510127,-0.6767823232,-0.9864663609,0.552433,-0.1425555504,1.2801175039,2.3794663569,-0.7196727814,1.47318,133,0.822847,-0.222811,1.5,3,0.8771532297,1.4771892846,0.5,-0.364704,-1.03612,0.838092,0.669474,1.4047039235,1.0638776779,1.1619077921,0.757922,0.361636,0.453833,0.399824,2.2920784235,3.411635983,1.546167016,2.23759,1.7189,0.719454,1.04614,0.380411356,1.7688996077,1.2805464268,0.60241,-0.827199,1.57642,3,2.497589922,2.222800839,2.4235818386,-1.16765,-1.72769,1.56786,3,3.2676495075,-0.1576937962,2.4321389198,-0.908884,-2.42369,1.81463,2.20048,4.0088836312,0.6263053894,2.1853661537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0446006419,0.3809810834,1.4183149358,0.6229879221,0.5807870794,-1.1903974616,0.8613130455,2.2793917632,0.6774858834,-1.056304175,-2.4689673881,-0.8134410585,-1.1534616874,0.5733715521,-0.1862781221,1.1680254204,2.7841517256,-0.5937230165,1.6165,142,0.730544,-0.222811,1.38397,2.51516,0.9694563866,1.4771892846,0.6160345078,-0.364704,-1.10778,0.903802,0.568051,1.4047039235,0.9922154903,1.096198082,0.819858,0.361495,0.522041,0.382787,2.2301422834,3.411495018,1.4779593349,2.28628,1.71659,0.704251,0.917202,0.3317248516,1.7665910006,1.2957494259,0.594854,-0.827199,1.47393,1.41311,2.505145824,2.222800839,2.5260699987,-1.16889,-1.87548,1.93763,3,3.2688933373,-0.3054754066,2.0623680353,-0.908884,-2.41842,1.59902,1.54417,4.0088836312,0.6315827847,2.4009788036,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0115441593,0.3303544824,1.4699291898,0.382986756,0.6831141771,-0.9842047821,0.8218643435,2.2320360822,0.6233676788,-1.2268985464,-2.487667313,-0.7360258325,-0.9487752063,0.724654631,-0.0546958796,1.2713406415,2.2944478311,-0.6603571105,1.72052,161,0.775256,-0.222811,1.4024,2.17288,0.9247437835,1.4771892846,0.5975985527,-0.224281,-0.927134,1.09845,1.54508,1.264280864,1.1728660822,0.9015511274,0.777903,0.361636,0.60107,1.45588,2.272096622,3.411635983,1.3989297748,2.23107,1.56575,1.12277,2.11482,0.3869347267,1.6157455921,0.877233386,0.546328,-0.827199,1.38413,3,2.5536721706,2.222800839,2.6158719063,-1.1245,-1.76512,1.56247,3,3.224504447,-0.1951181221,2.4375287294,-0.885737,-2.44169,1.86168,2.13931,3.9857370615,0.6083074093,2.1383191347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.039294834,0.3866105375,1.4701309329,0.4289186894,0.5877305662,-1.2030375028,0.8660166918,2.2700350538,0.6995294696,-1.0450069083,-2.4815101844,-0.7137904066,-1.1078326673,0.5270022368,-0.231633482,1.3637991931,2.6412608453,-0.6971876519,1.75362,94,0.743189,-0.225223,1.46025,2.35533,0.9568112016,1.474776727,0.5397542715,-0.364704,-1.10831,0.900634,0.764077,1.4047039235,0.9916932344,1.0993664861,0.819646,0.361636,0.451458,2.05136,2.2303540587,3.411635983,1.5485424995,2.2833,1.66098,0.869565,2.94926,0.3346969776,1.7109802246,1.1304345131,0.585594,-0.85985,1.64454,2.21096,2.5144060612,2.1901500702,2.3554592133,-1.12814,-1.78089,1.78561,3,3.2281431913,-0.2108881998,2.2143875361,-0.908884,-2.4175,1.571,1.59935,4.0088836312,0.6325026035,2.429001689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0378421405,0.3811278025,1.4632406804,0.4514049588,0.5994459427,-1.1855194861,0.8561892399,2.2703031226,0.6900542977,-1.0613343628,-2.477182624,-0.7249592619,-1.1036380073,0.5466058575,-0.2090162934,1.322033635,2.6345189247,-0.6758189815,1.52091,135,0.74606,-0.222811,1.5,2.75554,0.9539396286,1.4771892846,0.5,-0.364704,-1.10434,0.879049,0.672381,1.4047039235,0.9956552744,1.1209510565,0.813821,0.356776,0.599549,0.548023,2.2361786842,3.4067757011,1.4004507661,2.27987,1.71492,0.819523,2.44745,0.338127821,1.7649163485,1.1804772019,0.594122,-0.827199,1.57866,1.71276,2.505877769,2.222800839,2.4213398695,-1.16889,-1.79806,1.81488,3,3.2688933373,-0.2280632782,2.1851211786,-0.908884,-2.42148,1.72612,1.82738,4.0088836312,0.6285157681,2.2738800049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0196869904,0.3978209188,1.4970307417,0.2081986792,0.6246417724,-1.2168509907,0.869766562,2.2370087325,0.7587321366,-1.0329551497,-2.5215977654,-0.5972647574,-1.0140624894,0.4664153463,-0.2901537629,1.6317932723,2.4084349551,-0.8918011311,1.54235,75,0.727774,-0.22298,1.40813,2.35514,0.9722262144,1.4770204246,0.5918688774,-0.364559,-1.09819,0.861006,0.868776,1.4045586073,1.0018120766,1.1389935613,0.811276,0.30104,0.785993,3,2.2387241602,3.3510395467,1.2140069604,2.26569,1.71857,0.757098,1.19145,0.3523068123,1.7685653448,1.242901504,0.569402,-0.827199,1.59645,2.55784,2.5305984378,2.222800839,2.4035454989,-1.16815,-1.81102,1.73958,3,3.2681494713,-0.241016202,2.2604240179,-0.908766,-2.41476,1.71665,1.99279,4.0087659717,0.6352406025,2.2833508253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0311963811,0.35438342,1.4734003629,0.4398041478,0.6352112325,-1.0895450979,0.8315128506,2.2652987674,0.6439495825,-1.1445389283,-2.4688212086,-0.7430705643,-1.0596587877,0.6475248205,-0.1272942395,1.272796331,2.5256619771,-0.6399554693,1.53595,173,0.752273,-0.222811,1.51877,2.50674,0.9477266788,1.4771892846,0.4812322855,-0.364704,-1.01575,0.907548,2.10931,1.4047039235,1.0842461348,1.0924517512,0.787826,0.359161,0.544827,1.18563,2.2621739984,3.4091614664,1.4551730752,2.26806,1.71735,0.689342,1.53471,0.3499357395,1.7673458338,1.3106577992,0.556011,-0.827199,1.49083,3,2.5439893961,2.222800839,2.5091662407,-1.16757,-1.80184,1.71985,3,3.2675703526,-0.2318430471,2.2801526785,-0.90728,-2.42173,1.78068,2.82318,4.0072803259,0.6282706738,2.2193214893,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0025718424,0.3610324292,1.4834219551,0.2216567911,0.7169011223,-1.0981801514,0.8020933605,2.2235518778,0.7066091704,-1.1373088803,-2.494631039,-0.6118489161,-0.9553188277,0.5706901534,-0.1675586617,1.4509564229,2.2686063145,-0.7824092556,1.33632,68,0.789977,-0.222811,1.5,3,0.910023284,1.4771892846,0.5,-0.364704,-1.0416,0.883626,0.836762,1.4047039235,1.058395958,1.116373837,0.770122,0.361636,0.490437,1.06228,2.2798781276,3.411635983,1.5095627308,2.22881,1.71376,0.815185,1.48327,0.3891925507,1.7637619257,1.1848146915,0.62287,-0.827199,1.85995,2.24089,2.4771297932,2.222800839,2.1400488615,-1.16889,-1.63604,1.48137,3,3.2688933373,-0.0660379457,2.5186276436,-0.908884,-2.44344,2.00139,2.98629,4.0088836312,0.6065629005,1.9986121655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0280460574,0.3999989065,1.4793825699,0.3051035998,0.5930453029,-1.2278242779,0.8869307702,2.2469417894,0.7496321852,-1.0216539353,-2.5167154849,-0.6527149518,-1.0488914445,0.4803836502,-0.2838689043,1.5469239124,2.5035471834,-0.8341470153,1.50227,157,0.709999,-0.222811,1.53508,2.55497,0.9900009751,1.4771892846,0.4649195671,-0.364704,-1.1445,0.891403,0.855002,1.4047039235,0.9554981947,1.1085968018,0.850084,0.361636,0.560179,0.603037,2.1999164701,3.411635983,1.4398210645,2.2629,1.71545,0.792013,1.5563,0.355101078,1.765446949,1.2079868913,0.630964,-0.827199,1.65585,1.74386,2.4690361977,2.222800839,2.3441509008,-1.16242,-1.69415,1.70097,3,3.2624230146,-0.1241453218,2.2990306616,-0.905221,-2.44291,1.87915,2.23885,4.0052205682,0.6070857525,2.1208453178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0550589929,0.385013645,1.4350883808,0.6279284256,0.548504041,-1.2127511651,0.8721673362,2.2916235797,0.6666308851,-1.0346758847,-2.4581859536,-0.8189715091,-1.1964926283,0.5588187309,-0.2132354901,1.1698678651,2.871389395,-0.563554931,1.64558,92,0.732808,-0.222811,1.43425,2.40709,0.9671921849,1.4771892846,0.5657480955,-0.361588,-1.12073,1.00428,0.679536,1.4015884781,0.9792669773,0.9957178831,0.830052,0.361636,0.499285,0.376872,2.2199480414,3.411635983,1.5007149875,2.30384,1.718,0.744416,1.66767,0.3141610317,1.7680011272,1.2555838227,0.579145,-0.827199,1.41878,1.38025,2.5208552837,2.222800839,2.5812170506,-1.16889,-1.89689,1.9808,3,3.2688933373,-0.3268874216,2.0191979408,-0.908884,-2.41079,1.57647,1.68109,4.0088836312,0.6392109871,2.423532486,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0421496123,0.3967939573,1.4213124549,0.5670326404,0.5610345706,-1.2334575395,0.8895480855,2.268313737,0.7173275723,-1.015471349,-2.491936102,-0.7870222223,-1.1366052936,0.5222271533,-0.2403597033,1.275115779,2.7513961271,-0.6656619116,1.73053,120,0.76812,-0.224456,1.5,2.75629,0.9318797112,1.4755437493,0.5,-0.364704,-1.12194,0.895235,0.865754,1.4047039235,0.9780640364,1.1047646999,0.836826,0.340279,0.631634,0.738462,2.2131735563,3.39027946,1.3683662415,2.28785,1.70606,0.760629,2.09367,0.3301460438,1.7560554028,1.2393707037,0.590424,-0.827199,1.37948,3,2.5095762968,2.222800839,2.6205238104,-1.15806,-1.86559,1.88289,3,3.2580559015,-0.2955859232,2.1171131134,-0.908884,-2.41786,1.53538,1.66064,4.0088836312,0.6321352005,2.464615345,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0101129551,0.3015095814,1.4609396078,0.4626424265,0.6759021511,-0.8668235378,0.8298026763,2.217570729,0.5575836747,-1.3095039548,-2.5003191724,-0.7849983534,-0.8918555167,0.8113172977,0.0471662989,1.1856442389,2.2172365905,-0.6205134927,1.65992,143,0.859288,-0.222811,1.5,3,0.8407119632,1.4771892846,0.5,-0.364162,-0.812518,0.672763,1.21115,1.4041618788,1.2874822974,1.32723701,0.775846,0.339781,0.80403,0.893474,2.2741535187,3.3897809565,1.1959696412,2.2102,1.50816,1.35607,3,0.407804697,1.558155942,0.6439273357,0.483459,-0.827199,1.11007,3,2.6165408254,2.222800839,2.8899284601,-1.1543,-1.81611,1.5103,3,3.2542952061,-0.2461058426,2.4896954298,-0.908884,-2.45813,1.83496,2.37015,4.0088836312,0.5918713093,2.1650359631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0161550694,0.3977618764,1.4861863345,0.2167462627,0.6364292406,-1.2144929428,0.8641546205,2.2321825369,0.7644469875,-1.0354215073,-2.5249035681,-0.5946800042,-1.0002674126,0.4627385148,-0.283142632,1.6145052258,2.3835339174,-0.8931405199,1.4602,104,0.760065,-0.222811,1.5,3,0.9399353981,1.4771892846,0.5,-0.358304,-1.10409,1.02079,0.941995,1.3983038747,0.9959054947,0.9792076349,0.814522,0.359951,0.575259,0.755376,2.235477972,3.4099509001,1.4247406125,2.25687,1.71575,0.810267,1.82837,0.3611333065,1.765751648,1.189733088,0.595331,-0.828339,1.72326,1.6905,2.5046686292,2.2216613174,2.2767429352,-1.16889,-1.76059,1.68881,3,3.2688933373,-0.1905916262,2.3111884594,-0.908884,-2.42641,1.8114,2.0339,4.0088836312,0.6235929012,2.1886037588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0006604799,0.3625075026,1.4842590975,0.2039919643,0.7229129799,-1.1026381992,0.7991670819,2.2206759678,0.7129497159,-1.1335037311,-2.4965566296,-0.5994799075,-0.9497243646,0.5599333459,-0.1741203876,1.4686863864,2.2541093961,-0.7963663278,1.43629,89,0.780201,-0.222811,1.5,2.62862,0.9197992802,1.4771892846,0.5,-0.364704,-1.03892,0.839964,0.72927,1.4047039235,1.0610844851,1.1600360274,0.759428,0.361297,0.557606,0.438143,2.2905716181,3.4112974882,1.4423943758,2.22656,1.71537,0.719979,1.96346,0.3914444141,1.7653663635,1.280021131,0.615745,-0.829605,1.81571,1.95801,2.4842547536,2.2203954339,2.1842856407,-1.16685,-1.6988,1.5861,3,3.2668452025,-0.1288046169,2.4139015675,-0.903701,-2.43677,1.97028,3,4.003701365,0.6132343292,2.029717207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0686664456,0.3858225963,1.4812793209,0.5731194634,0.5158942959,-1.2303101849,0.8743831599,2.308853997,0.6411220621,-1.0171707635,-2.4364774208,-0.7882622999,-1.2440781443,0.5346879739,-0.2426748593,1.1996652173,2.9415016879,-0.526174677,1.6489,122,0.639878,-0.222811,1.33008,2.19731,1.0601222634,1.4771892846,0.6699240208,-0.363839,-1.15919,0.970465,0.653565,1.4038394177,0.9408117294,1.0295349956,0.840052,0.304424,0.763432,1.43981,2.209948051,3.3544243455,1.2365679145,2.31854,1.70922,0.808299,1.43074,0.2994572811,1.7592233896,1.1917011142,0.573232,-0.827199,1.25139,1.72421,2.5267683625,2.222800839,2.7486053705,-1.16889,-1.87312,2.03969,3,3.2688933373,-0.3031219769,1.9603140354,-0.908884,-2.40485,1.59901,2.29112,4.0088836312,0.6451530933,2.4009854794,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0020485817,0.3742995384,1.3425240553,0.6030429421,0.7180361548,-1.1445687181,0.8005964827,2.2220211923,0.7362334123,-1.0984532032,-2.501828304,-0.7495255722,-1.0070809255,0.5431958255,-0.1037041518,1.1095036209,2.4778780889,-0.6750645004,1.48758,62,0.816487,-0.223065,1.5,2.66113,0.8835126281,1.4769349068,0.5,-0.363978,-1.07605,0.913697,0.760294,1.4039779091,1.0239522219,1.0863032341,0.761898,0.359821,0.546418,1.07811,2.2881020784,3.409821409,1.4535820484,2.2238,1.71319,0.69592,3,0.3941981487,1.7631916285,1.3040801287,0.66079,-0.827199,1.67495,2.60155,2.4392102122,2.222800839,2.3250489235,-1.16755,-1.73836,1.69641,3,3.2675515175,-0.1683599281,2.3035906553,-0.908884,-2.45146,1.81996,2.02302,4.0088836312,0.5985434532,2.180036664,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0328395765,0.3242082559,1.461048323,0.5485834219,0.6307777433,-0.9737955786,0.8308545526,2.2622004332,0.574436663,-1.2344335749,-2.469765758,-0.8205942882,-1.028346919,0.7697693637,-0.018446033,1.1606187313,2.4907516999,-0.5792814353,1.57044,148,0.792028,-0.222811,1.5,2.89646,0.9079717517,1.4771892846,0.5,-0.342959,-0.902074,0.825304,1.96888,1.3829592252,1.1979263783,1.1746961474,0.777362,0.332034,0.678976,1.61365,2.2726377726,3.3820344389,1.3210243583,2.25788,1.71645,0.673694,3,0.3601164513,1.7664487839,1.3263055086,0.493664,-0.827199,1.38399,2.2354,2.606336093,2.222800839,2.6160099506,-1.16821,-1.87878,1.70118,3,3.268206811,-0.3087791729,2.2988218069,-0.908729,-2.42789,1.77553,2.09167,4.0087293744,0.6221092224,2.2244714499,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0429604015,0.3913836565,1.4321308355,0.5510585579,0.5695689072,-1.21977292,0.8778570923,2.2725745997,0.7035450984,-1.0288204957,-2.4828652466,-0.7759357234,-1.1373856516,0.5312828417,-0.2277109774,1.2656540865,2.7414635404,-0.6515992742,1.58112,92,0.672505,-0.222811,1.37426,2.14942,1.0274954557,1.4771892846,0.6257427931,-0.361129,-1.15028,0.954254,0.804401,1.4011286581,0.9497197628,1.0457458496,0.841954,0.359517,0.589096,0.655335,2.208045888,3.409516561,1.4109042287,2.28191,1.7083,0.819913,1.38672,0.336091011,1.758296299,1.1800869703,0.627386,-0.827199,1.51411,1.64251,2.4726137281,2.222800839,2.4858909845,-1.1678,-1.78445,1.8858,3,3.2677955389,-0.2144501734,2.1142030954,-0.867924,-2.4345,2.07186,3,3.9679237962,0.6155045509,1.9281368256,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.000653458,0.3992883079,1.495591822,0.0885210023,0.6879005174,-1.2101655445,0.8385598441,2.2096293265,0.7929067951,-1.0400282408,-2.5404414482,-0.5139017667,-0.9401912132,0.4244548713,-0.3030374082,1.7371281127,2.2363929028,-0.9942331215,1.38103,111,0.7715,-0.222811,1.5,3,0.9285001874,1.4771892846,0.5,-0.364013,-1.14817,0.998115,1.29708,1.4040125692,0.9518280983,1.0018845201,0.808959,0.359405,0.640207,1.88212,2.2410410523,3.4094051898,1.3597934842,2.22404,1.7135,0.794158,2.37875,0.393957346,1.7634970427,1.2058415413,0.680873,-0.827199,1.81885,2.05618,2.4191270828,2.222800839,2.1811549664,-1.16673,-1.5548,1.45062,3,3.2667301655,0.0151990128,2.5493770838,-0.907689,-2.47096,2.01515,3,4.0076886177,0.5790420055,1.9848496914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0147707998,0.321834551,1.4694591711,0.4226397214,0.6725059191,-0.9520962555,0.8258724479,2.2341731094,0.5985386882,-1.250513473,-2.4873080329,-0.7622909125,-0.9464949128,0.7588944216,-0.0241188444,1.2370134764,2.3027560415,-0.6373603213,1.46532,106,0.819524,-0.222811,1.5,3,0.8804757714,1.4771892846,0.5,-0.36444,-0.883438,0.736134,0.544742,1.4044395769,1.21656183,1.2638657093,0.770368,0.347521,0.663135,0.873746,2.2796324372,3.3975205302,1.3368654847,2.23048,1.71792,0.63758,2.68703,0.387515276,1.767916131,1.3624199033,0.51127,-0.827199,1.5656,2.31562,2.5887301922,2.222800839,2.4344049692,-1.16817,-1.80367,1.53303,3,3.2681706905,-0.2336675453,2.4669700861,-0.90866,-2.43686,1.87935,2.2149,4.0086602926,0.6131358624,2.1206459999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0082376288,0.3210974956,1.4077608075,0.5577319859,0.6875004531,-0.9447624008,0.823855285,2.22362959,0.6071176347,-1.2555873934,-2.4934831582,-0.8098615483,-0.9385710165,0.7587205207,0.0164492282,1.1053445703,2.325179496,-0.6153484409,1.49715,168,0.815408,-0.222811,1.5,2.79958,0.8845915914,1.4771892846,0.5,-0.354042,-0.876187,0.840125,0.678708,1.3940419042,1.2238129735,1.1598751545,0.768725,0.353257,0.667913,0.539352,2.2812752605,3.403256613,1.3320868611,2.21703,1.71921,0.580593,0.708848,0.400968998,1.7692089558,1.4194070697,0.52995,-0.827199,1.52913,1.57418,2.5700495005,2.222800839,2.4708720446,-1.16889,-1.85343,1.62529,3,3.2688933373,-0.2834312248,2.374712944,-0.908884,-2.44589,1.77889,2.07161,4.0088836312,0.6041133881,2.221113205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0152076255,0.3982483727,1.4067474589,0.4406776086,0.6383248869,-1.2149102759,0.8641455278,2.2305292943,0.7671068029,-1.0350467092,-2.526835356,-0.6944460166,-1.0144692713,0.4866683669,-0.2281628234,1.3775009616,2.4742356438,-0.7890011235,1.47504,160,0.757216,-0.225159,1.5,3,0.9427839041,1.4748407424,0.5,-0.362898,-1.14262,0.950366,0.943038,1.4028976047,0.9573827744,1.0496336222,0.830111,0.35955,0.598562,1.2635,2.219888854,3.4095500886,1.4014379978,2.24097,1.71452,0.743206,2.37295,0.3770324879,1.7645217657,1.2567935586,0.671821,-0.828818,1.85029,2.26865,2.428179419,2.2211824536,2.1497114897,-1.16554,-1.68697,1.70478,3,3.2655361652,-0.1169677305,2.2952245474,-0.905831,-2.46686,1.97531,2.71016,4.0058309197,0.5831392288,2.024690032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
